451197432	20150715	201507	2015	2015.5342	GOVHRI	MINIST OF WOMEN						GOV	HRI		FJI	SUVA	FJI								1	020	020	02	1	3.0	2	1	2	-1.55038759689922	4	Suva, Central, Fiji	FJ	FJ01	40197	-18.1333	178.417	-1195133	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	20150722060000	http://www.fijitimes.com/story.aspx?id=314894
451197433	20150715	201507	2015	2015.5342	IRN	IRAN	IRN																		0	036	036	03	1	4.0	2	1	2	0.30581039755352	4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	0								4	Baabda, Mont-Liban, Lebanon	LE	LE05	18808	33.8339	35.5442	-801097	20150722060000	http://www.naharnet.com/stories/en/185336
451197434	20150715	201507	2015	2015.5342	IRN	IRAN	IRN								IGOUNOGOV	THE UN		UNO				IGO	GOV		1	051	051	05	1	3.4	5	1	5	-1.56815440289506	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20150722060000	http://www.jpost.com/Middle-East/Iran/Iran-deal-analysis-Playing-tuba-in-a-string-quartet-409764
451197435	20150715	201507	2015	2015.5342	JAM	KINGSTON	JAM								BUS	LANDLORD						BUS			1	112	112	11	3	-2.0	10	1	10	-0.17857142857143	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	4	Islington, Islington, United Kingdom	UK	UKG3	40110	51.5333	-0.1	-2599623	20150722060000	http://www.surreycomet.co.uk/news/13489031.Housing_association_evicting_historic_Kingston_commune_embroiled_in_twitter_row_with_supporters/
451197436	20150715	201507	2015	2015.5342	MNC	BRITISH PETROLEUM						MNC			CVL	SETTLEMENT						CVL			1	040	040	04	1	1.0	1	1	1	-1.35685210312076	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	3	Lee County, Florida, United States	US	USFL		26.567	-81.8831	295758	20150722060000	http://www.fort-myers-beach-observer.com/page/content.detail/id/527730/Kiker-reacts-to-County-BP-Oil-settlement.html
451197437	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			IRN	IRAN	IRN								0	015	015	01	1	0.0	1	1	1	-2.36065573770492	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
451197438	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			IRN	IRAN	IRN								0	015	015	01	1	0.0	3	1	3	-2.36065573770492	1	Iraq	IZ	IZ		33	44	IZ	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
451197439	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			IRN	IRAN	IRN								0	130	130	13	3	-4.4	1	1	1	-2.36065573770492	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
451197440	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			IRN	IRAN	IRN								0	130	130	13	3	-4.4	3	1	3	-2.36065573770492	1	Iraq	IZ	IZ		33	44	IZ	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	4	Aleppo, ?alab, Syria	SY	SY09	26319	36.2028	37.1586	-2541857	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
451197441	20150715	201507	2015	2015.5342	SPY	INTELLIGENCE						SPY			SYR	SYRIA	SYR								0	061	061	06	2	6.4	1	1	1	-2.36065573770492	4	Khorasan, Kordestan, Iran	IR	IR16	40935	35.7131	47.2656	-3071164	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20150722060000	http://circuitwall.com/attack-plotted-with-explosive-clothes/
